ID,brand,name,category,description,ingredients,price_rsd,shade
17372,SkinTone,HydraWear Concealer,mascara,Long-lasting formula with smooth application. Moisturizing texture with natural finish.,"niacinamide, hyaluronic acid, glycerin, titanium dioxide, water",955,
17373,FaceCraft,ShineLess Powder,mascara,Moisturizing texture with natural finish. Buildable coverage and comfortable wear all day.,"shea butter, mica, dimethicone, water, panthenol",7942,
17374,AuraBeauty,CloudTint Cream Blush,mascara,Infused with nourishing ingredients for radiant look. Matte effect that lasts all day.,"glycerin, niacinamide, titanium dioxide, panthenol, hyaluronic acid",4397,
17375,ProLuxe,LashLift Mascara,mascara,Moisturizing texture with natural finish. Long-lasting formula with smooth application.,"shea butter, titanium dioxide, tocopherol, glycerin, silica",7621,
17376,MakeUpArt,NudeBloom Lip Gloss,mascara,"Matte effect that lasts all day. Soft, creamy formula suitable for all skin types.","cetearyl alcohol, dimethicone, aloe vera extract, titanium dioxide, hyaluronic acid",7401,
17377,Cosmetica,Velvet Touch Lipstick,mascara,Long-lasting formula with smooth application. High coverage and lightweight feel.,"niacinamide, titanium dioxide, cetearyl alcohol, dimethicone, mica",654,
17378,BeautyPro,Radiant Glow Blush,mascara,High coverage and lightweight feel. Long-lasting formula with smooth application.,"panthenol, mica, aloe vera extract, cetyl alcohol, hyaluronic acid",7233,
17379,LuxeSkin,PureMatte Foundation,mascara,Buildable coverage and comfortable wear all day. Intense color payoff with easy blendability.,"iron oxides, tocopherol, panthenol, silica, glycerin",8253,
17380,Glamora,SilkySmooth Mascara,mascara,"Infused with nourishing ingredients for radiant look. Soft, creamy formula suitable for all skin types.","mica, tocopherol, titanium dioxide, niacinamide, dimethicone",949,
17381,ColorMuse,SoftBlend Eyeshadow,mascara,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"niacinamide, panthenol, glycerin, titanium dioxide, aloe vera extract",1932,
17382,SkinTone,HydraWear Concealer,mascara,"Intense color payoff with easy blendability. Soft, creamy formula suitable for all skin types.","mica, iron oxides, glycerin, cetearyl alcohol, hyaluronic acid",6757,
17383,FaceCraft,ShineLess Powder,mascara,High coverage and lightweight feel. Long-lasting formula with smooth application.,"shea butter, panthenol, aloe vera extract, silica, niacinamide",8622,
17384,AuraBeauty,CloudTint Cream Blush,mascara,Intense color payoff with easy blendability. Long-lasting formula with smooth application.,"iron oxides, glycerin, aloe vera extract, cetearyl alcohol, tocopherol",5881,
17385,ProLuxe,LashLift Mascara,mascara,"Soft, creamy formula suitable for all skin types. Intense color payoff with easy blendability.","mica, iron oxides, aloe vera extract, silica, water",3262,
17386,MakeUpArt,NudeBloom Lip Gloss,mascara,Intense color payoff with easy blendability. Infused with nourishing ingredients for radiant look.,"panthenol, iron oxides, tocopherol, vitamin e, glycerin",7933,
17387,Cosmetica,Velvet Touch Lipstick,mascara,High coverage and lightweight feel. Intense color payoff with easy blendability.,"cetyl alcohol, niacinamide, cetearyl alcohol, aloe vera extract, shea butter",6039,
17388,BeautyPro,Radiant Glow Blush,mascara,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","panthenol, titanium dioxide, silica, dimethicone, shea butter",8219,
17389,LuxeSkin,PureMatte Foundation,mascara,"Soft, creamy formula suitable for all skin types. Moisturizing texture with natural finish.","shea butter, hyaluronic acid, glycerin, aloe vera extract, dimethicone",415,
17390,Glamora,SilkySmooth Mascara,mascara,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"cetyl alcohol, water, iron oxides, glycerin, tocopherol",5207,
17391,ColorMuse,SoftBlend Eyeshadow,mascara,"Matte effect that lasts all day. Soft, creamy formula suitable for all skin types.","mica, vitamin e, cetearyl alcohol, panthenol, titanium dioxide",3118,
17392,SkinTone,HydraWear Concealer,mascara,Long-lasting formula with smooth application. Buildable coverage and comfortable wear all day.,"vitamin e, panthenol, dimethicone, aloe vera extract, hyaluronic acid",5600,
17393,FaceCraft,ShineLess Powder,mascara,"Soft, creamy formula suitable for all skin types. Matte effect that lasts all day.","hyaluronic acid, niacinamide, iron oxides, aloe vera extract, dimethicone",2328,
17394,AuraBeauty,CloudTint Cream Blush,mascara,High coverage and lightweight feel. Buildable coverage and comfortable wear all day.,"titanium dioxide, shea butter, water, dimethicone, cetyl alcohol",766,
17395,ProLuxe,LashLift Mascara,mascara,Infused with nourishing ingredients for radiant look. Matte effect that lasts all day.,"cetyl alcohol, tocopherol, cetearyl alcohol, glycerin, hyaluronic acid",3038,
17396,MakeUpArt,NudeBloom Lip Gloss,mascara,Matte effect that lasts all day. Moisturizing texture with natural finish.,"tocopherol, titanium dioxide, glycerin, cetearyl alcohol, vitamin e",7641,
17397,Cosmetica,Velvet Touch Lipstick,mascara,"Matte effect that lasts all day. Soft, creamy formula suitable for all skin types.","dimethicone, hyaluronic acid, iron oxides, aloe vera extract, vitamin e",527,
17398,BeautyPro,Radiant Glow Blush,mascara,Buildable coverage and comfortable wear all day. Long-lasting formula with smooth application.,"silica, niacinamide, titanium dioxide, water, hyaluronic acid",8528,
17399,LuxeSkin,PureMatte Foundation,mascara,High coverage and lightweight feel. Buildable coverage and comfortable wear all day.,"niacinamide, glycerin, cetyl alcohol, aloe vera extract, panthenol",4701,
17400,Glamora,SilkySmooth Mascara,mascara,Moisturizing texture with natural finish. High coverage and lightweight feel.,"iron oxides, hyaluronic acid, titanium dioxide, cetyl alcohol, niacinamide",5854,
17401,ColorMuse,SoftBlend Eyeshadow,mascara,Buildable coverage and comfortable wear all day. Moisturizing texture with natural finish.,"niacinamide, cetearyl alcohol, glycerin, iron oxides, aloe vera extract",2771,
17402,SkinTone,HydraWear Concealer,mascara,Moisturizing texture with natural finish. Matte effect that lasts all day.,"titanium dioxide, iron oxides, shea butter, cetyl alcohol, glycerin",894,
17403,FaceCraft,ShineLess Powder,mascara,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"water, dimethicone, silica, iron oxides, mica",3221,
17404,AuraBeauty,CloudTint Cream Blush,mascara,Matte effect that lasts all day. Infused with nourishing ingredients for radiant look.,"cetearyl alcohol, panthenol, niacinamide, water, mica",6141,
17405,ProLuxe,LashLift Mascara,mascara,Intense color payoff with easy blendability. Buildable coverage and comfortable wear all day.,"silica, tocopherol, panthenol, water, niacinamide",5749,
17406,MakeUpArt,NudeBloom Lip Gloss,mascara,High coverage and lightweight feel. Infused with nourishing ingredients for radiant look.,"cetearyl alcohol, glycerin, water, panthenol, titanium dioxide",4240,
17407,Cosmetica,Velvet Touch Lipstick,mascara,High coverage and lightweight feel. Intense color payoff with easy blendability.,"glycerin, mica, aloe vera extract, panthenol, dimethicone",6119,
17408,BeautyPro,Radiant Glow Blush,mascara,Buildable coverage and comfortable wear all day. Intense color payoff with easy blendability.,"aloe vera extract, silica, vitamin e, niacinamide, cetearyl alcohol",3977,
17409,LuxeSkin,PureMatte Foundation,mascara,High coverage and lightweight feel. Long-lasting formula with smooth application.,"tocopherol, panthenol, shea butter, titanium dioxide, mica",1804,
17410,Glamora,SilkySmooth Mascara,mascara,"Soft, creamy formula suitable for all skin types. Buildable coverage and comfortable wear all day.","hyaluronic acid, cetyl alcohol, panthenol, water, tocopherol",1386,
17411,ColorMuse,SoftBlend Eyeshadow,mascara,"Soft, creamy formula suitable for all skin types. Infused with nourishing ingredients for radiant look.","hyaluronic acid, aloe vera extract, glycerin, dimethicone, niacinamide",3961,
17412,SkinTone,HydraWear Concealer,mascara,Moisturizing texture with natural finish. High coverage and lightweight feel.,"vitamin e, tocopherol, silica, water, shea butter",8144,
17413,FaceCraft,ShineLess Powder,mascara,Infused with nourishing ingredients for radiant look. High coverage and lightweight feel.,"aloe vera extract, water, dimethicone, glycerin, niacinamide",4221,
17414,AuraBeauty,CloudTint Cream Blush,mascara,Infused with nourishing ingredients for radiant look. Matte effect that lasts all day.,"iron oxides, tocopherol, shea butter, hyaluronic acid, panthenol",1419,
17415,ProLuxe,LashLift Mascara,mascara,"Intense color payoff with easy blendability. Soft, creamy formula suitable for all skin types.","cetyl alcohol, tocopherol, water, vitamin e, hyaluronic acid",563,
17416,MakeUpArt,NudeBloom Lip Gloss,mascara,High coverage and lightweight feel. Long-lasting formula with smooth application.,"cetyl alcohol, hyaluronic acid, niacinamide, panthenol, silica",6483,
17417,Cosmetica,Velvet Touch Lipstick,mascara,High coverage and lightweight feel. Buildable coverage and comfortable wear all day.,"tocopherol, cetearyl alcohol, titanium dioxide, panthenol, hyaluronic acid",4235,
17418,BeautyPro,Radiant Glow Blush,mascara,Infused with nourishing ingredients for radiant look. Matte effect that lasts all day.,"panthenol, aloe vera extract, water, mica, iron oxides",4482,
17419,LuxeSkin,PureMatte Foundation,mascara,Buildable coverage and comfortable wear all day. Matte effect that lasts all day.,"hyaluronic acid, silica, cetearyl alcohol, iron oxides, aloe vera extract",6892,
17420,Glamora,SilkySmooth Mascara,mascara,Buildable coverage and comfortable wear all day. Matte effect that lasts all day.,"titanium dioxide, iron oxides, hyaluronic acid, mica, water",1836,
17421,ColorMuse,SoftBlend Eyeshadow,mascara,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"niacinamide, cetearyl alcohol, titanium dioxide, mica, silica",6485,
17422,SkinTone,HydraWear Concealer,mascara,Matte effect that lasts all day. Buildable coverage and comfortable wear all day.,"dimethicone, glycerin, titanium dioxide, vitamin e, panthenol",1206,
17423,FaceCraft,ShineLess Powder,mascara,Moisturizing texture with natural finish. Intense color payoff with easy blendability.,"dimethicone, mica, aloe vera extract, cetearyl alcohol, panthenol",4417,
17424,AuraBeauty,CloudTint Cream Blush,mascara,"Matte effect that lasts all day. Soft, creamy formula suitable for all skin types.","tocopherol, cetyl alcohol, dimethicone, silica, hyaluronic acid",1456,
17425,ProLuxe,LashLift Mascara,mascara,"Intense color payoff with easy blendability. Soft, creamy formula suitable for all skin types.","vitamin e, glycerin, shea butter, titanium dioxide, cetearyl alcohol",6791,
17426,MakeUpArt,NudeBloom Lip Gloss,mascara,"Soft, creamy formula suitable for all skin types. Long-lasting formula with smooth application.","titanium dioxide, vitamin e, mica, water, glycerin",7423,
17427,Cosmetica,Velvet Touch Lipstick,mascara,Intense color payoff with easy blendability. Moisturizing texture with natural finish.,"niacinamide, tocopherol, water, dimethicone, cetyl alcohol",5234,
17428,BeautyPro,Radiant Glow Blush,mascara,Matte effect that lasts all day. Buildable coverage and comfortable wear all day.,"glycerin, dimethicone, shea butter, aloe vera extract, niacinamide",8345,
17429,LuxeSkin,PureMatte Foundation,mascara,"Long-lasting formula with smooth application. Soft, creamy formula suitable for all skin types.","titanium dioxide, vitamin e, iron oxides, niacinamide, mica",3247,
17430,Glamora,SilkySmooth Mascara,mascara,"Soft, creamy formula suitable for all skin types. High coverage and lightweight feel.","dimethicone, iron oxides, shea butter, hyaluronic acid, silica",4679,
17431,ColorMuse,SoftBlend Eyeshadow,mascara,Moisturizing texture with natural finish. High coverage and lightweight feel.,"silica, hyaluronic acid, titanium dioxide, panthenol, glycerin",7566,
17432,SkinTone,HydraWear Concealer,mascara,High coverage and lightweight feel. Moisturizing texture with natural finish.,"aloe vera extract, mica, cetearyl alcohol, hyaluronic acid, vitamin e",8952,
17433,FaceCraft,ShineLess Powder,mascara,"Moisturizing texture with natural finish. Soft, creamy formula suitable for all skin types.","panthenol, silica, iron oxides, niacinamide, dimethicone",1104,
17434,AuraBeauty,CloudTint Cream Blush,mascara,Intense color payoff with easy blendability. Matte effect that lasts all day.,"shea butter, tocopherol, water, hyaluronic acid, glycerin",6869,
17435,ProLuxe,LashLift Mascara,mascara,"Soft, creamy formula suitable for all skin types. Buildable coverage and comfortable wear all day.","aloe vera extract, mica, tocopherol, iron oxides, titanium dioxide",8360,
17436,MakeUpArt,NudeBloom Lip Gloss,mascara,Matte effect that lasts all day. Buildable coverage and comfortable wear all day.,"silica, iron oxides, panthenol, water, cetyl alcohol",6674,
17437,Cosmetica,Velvet Touch Lipstick,mascara,"Soft, creamy formula suitable for all skin types. Buildable coverage and comfortable wear all day.","shea butter, hyaluronic acid, mica, cetearyl alcohol, panthenol",1325,
17438,BeautyPro,Radiant Glow Blush,mascara,"Long-lasting formula with smooth application. Soft, creamy formula suitable for all skin types.","iron oxides, dimethicone, shea butter, cetyl alcohol, glycerin",5929,
17439,LuxeSkin,PureMatte Foundation,mascara,Infused with nourishing ingredients for radiant look. Buildable coverage and comfortable wear all day.,"dimethicone, titanium dioxide, mica, cetearyl alcohol, cetyl alcohol",6522,
